task,band,band_lo_yr,band_hi_yr,N_vanilla,n_pos_vanilla,n_neg_vanilla,prevalence_vanilla,auroc_vanilla,auprc_vanilla,ece_vanilla,unreliable_vanilla,auroc_ci_lo_vanilla,auroc_ci_hi_vanilla,N_age,n_pos_age,n_neg_age,prevalence_age,auroc_age,auprc_age,ece_age,unreliable_age,auroc_ci_lo_age,auroc_ci_hi_age,delta_auroc_age_minus_vanilla,delta_auroc_ci_lo,delta_auroc_ci_hi
los_gt7,neonate,0.0,0.08333333333333333,546,353,193,0.6465201465201466,0.5540812282581573,0.7104081996362501,0.0413076754236396,False,0.5047275307488533,0.600719007435966,546,353,193,0.6465201465201466,0.5912313405451424,0.7158950036885166,0.08237860665653213,False,0.5413294649014154,0.6401755470864282,0.038124838368329535,-0.005684924021529744,0.08171486428440203
los_gt7,infant,0.08333333333333333,1.0,542,189,353,0.34870848708487084,0.6408111875533973,0.4742203848703186,0.1900602049053375,False,0.5894387716856943,0.6861895472733046,542,189,353,0.34870848708487084,0.6763643449195857,0.5022410139480404,0.22035588719967988,False,0.6346983720430777,0.7212185242784597,0.03594425028186966,-9.442908891053288e-05,0.07119456265555753
los_gt7,toddler,1.0,3.0,268,83,185,0.30970149253731344,0.7254314555519374,0.47312466886225446,0.12913806603026032,False,0.6611851300359963,0.7870212380358742,268,83,185,0.30970149253731344,0.7478345815695212,0.5344641419154508,0.14899044850868964,False,0.6852074853564973,0.8100986737642261,0.023267483487154666,-0.028144933854275953,0.07470362364727241
los_gt7,preschool,3.0,6.0,153,51,102,0.3333333333333333,0.7256824298346789,0.5360975583793677,0.10084961997527701,False,0.6403052352932662,0.8025940555201515,153,51,102,0.3333333333333333,0.699923106497501,0.5263592188325783,0.06685142657336064,False,0.6161373569391458,0.7779940407535563,-0.026150537584265363,-0.10140271035598691,0.047063068138932664
los_gt7,school,6.0,12.0,185,64,121,0.34594594594594597,0.6455320247933884,0.4510987049674524,0.09666602144370204,False,0.5624501766420509,0.7198500463177396,185,64,121,0.34594594594594597,0.6317148760330578,0.42072496250549596,0.12662909908874614,False,0.5537503393972304,0.709059360126917,-0.013094133840995234,-0.08228628615702478,0.06029428465530026
los_gt7,adolescent,12.0,18.0,66,22,44,0.3333333333333333,0.5433884297520661,0.36844826360957184,0.16731793275385193,False,0.3882694317877245,0.682409911807662,66,22,44,0.3333333333333333,0.6198347107438017,0.4598461624095117,0.22398100116036157,False,0.4701466127401415,0.7668475861721427,0.07789781334831147,-0.05766523180606513,0.21541087962962963
